OFFICIAL DRAW FOR WEYBURN
Performance: 1. Saturday 23 @ 4:00PM
Performance: 2. Sunday 24 @ 2:00PM
Performance: 3. Sunday 24 @ 9:00AM
EVENT|CCA#|MEMBER NAME|LOCALE|STOCK NAME/DESCRIPTION
TIE DOWN ROPING|6555| 12. PEROZAK MACE (PERF # 3)|CLARESHOLM, AB|
TIE DOWN ROPING|2007C| 13. SWITZER BLAINE (PERF # 3)|SWIFT CURRENT SK|
TIE DOWN ROPING|5298C| 14. FOLK KEITH (PERF # 3)|SWIFT CURRENT SK|
TIE DOWN ROPING|6857C| 15. MCLEOD TYCE (PERF # 3)|WALDECK, SK|
TIE DOWN ROPING|3948C| 16. BEVAN CAREY (PERF # 3)|CARIEVALE SK|
TIE DOWN ROPING|R323978| 17. FINNERTY JESSE (PERF # 3)|CPRA|
TIE DOWN ROPING|6933C| 18. SMITH LAYNE (PERF # 3)|OAK LAKE, MB|
TIE DOWN ROPING|6719C| 19. BARNSON CLAY (PERF # 3)|RAYMOND, AB|
TIE DOWN ROPING|7532| 20. MITCHELL COLE (PERF # 3)|OAK LAKE, MB|
TIE DOWN ROPING|R11418| 21. BRANDEN WYATT (PERF # 3)|CPRA|
TIE DOWN ROPING|5019C| 22. GETZ CODY (PERF # 3)|BALGONIE, SK|
STEER WRESTLING||PERFORMANCE: 1||
STEER WRESTLING|| ||
STEER WRESTLING|7383C| 1. KELLY CLINT (PERF # 1)|BRANDON, MB|
STEER WRESTLING|R322597| 2. LAYE DERRICK (PERF # 1)|CPRA|
STEER WRESTLING|7086C| 3. POTVIN ANTHONY (PERF # 1)|AUSTIN, MB|
STEER WRESTLING|R10772| 4. VOLD RODE (PERF # 1)|CPRA|
STEER WRESTLING|M1321C| 5. BROWN SHANE (PERF # 1)|VIRDEN MB|
STEER WRESTLING|6685C| 6. NEWTON BLAKE (PERF # 1)|DEL BONITA, AB|
STEER WRESTLING|R322565| 7. MILLER JUSTIN (PERF # 1)|CPRA|
STEER WRESTLING|6278C| 8. SPARROW JARED (PERF # 1)|NORTH BATTLEFORD SK|
STEER WRESTLING|R11372| 9. LANDMARK WADE (PERF # 1)|CPRA|
STEER WRESTLING|7264C| 10. PETTYJOHN TY (PERF # 1)|GARLAND, MB|
STEER WRESTLING|M1879C| 11. COWEN STEVEN (PERF # 1)|MRCA|
STEER WRESTLING||PERFORMANCE: 2||
STEER WRESTLING|| ||
STEER WRESTLING|6347C| 1. SCHROEDER LEIGHTON (PERF # 2)|SOURIS, MB|
STEER WRESTLING|6645C| 2. KLOVANSKY KAL (PERF # 2)|QU'APPELLE, SK|
STEER WRESTLING|5942C| 3. SIGFUSSON SCOTT (PERF # 2)|DAVIDSON, SK|
STEER WRESTLING|M2559C| 4. LEE AARON (PERF # 2)|MRCA|
STEER WRESTLING|1561C| 5. LOEPPKY TJ (PERF # 2)|CENTRAL BUTTE, SK|
STEER WRESTLING|7169C| 6. BRIGDEN AVERY (PERF # 2)|SOURIS, MB|
STEER WRESTLING|7419| 7. WHEELER GEORGE (PERF # 2)|DAVIDSON SK|
STEER WRESTLING|7380C| 8. SIEBOLD ADAM (PERF # 2)|KELVINGTON, SK|
STEER WRESTLING|7248C| 9. HAYES RILEY (PERF # 2)|VAL MARIE, SK|
STEER WRESTLING|5483C| 10. PORTER DEVON (PERF # 2)|SOLSGIRTH, MB|
STEER WRESTLING|1705C| 11. MARCENKO ZANE (PERF # 2)|ROCKGLEN, SK|
STEER WRESTLING|6505C| 12. ELLIS TY (PERF # 2)|SONNINGDALE, SK|
STEER WRESTLING||PERFORMANCE: 3||
STEER WRESTLING|| ||
STEER WRESTLING|CP3960C| 1. RESCH WAYNE (PERF # 3)|MAPLE CREEK, SK|
STEER WRESTLING|M2072C| 2. KING JOE (PERF # 3)|VIRDEN, MB|
STEER WRESTLING|7520| 3. CLARY MATTHEW (PERF # 3)|SPRUCE GROVE, AB|
STEER WRESTLING|R333120| 4. TROTZ COOPER (PERF # 3)|CPRA|
STEER WRESTLING|M2056C| 5. KING CHARLIE (PERF # 3)|MRCA|
STEER WRESTLING|7253C| 6. MCLEOD TEE (PERF # 3)|WALDECK, SK|
STEER WRESTLING|6510C| 7. MCLEOD TUFTIN (PERF # 3)|WALDECK, SK|
STEER WRESTLING|R11011| 8. MAILER MATTHEW (PERF # 3)|CPRA|
STEER WRESTLING|M1210C| 9. HAGAN ALISTAIR (PERF # 3)|VIRDEN MB|
STEER WRESTLING|3956C| 10. HARDEN JEREMY  (PERF # 3)|CASTOR, AB|
STEER WRESTLING|R26918| 11. WOODWARD TODD (PERF # 3)|CPRA|
STEER WRESTLING|R328720| 12. RICHARDSON MATTHEW (PERF # 3)|CPRA|
STEER WRESTLING|R328140C| 13. WALKER DUSTIN (PERF # 3)|CPRA|
STEER WRESTLING|R11366| 14. GUZE JOSEPH (PERF # 3)|CPRA|
STEER WRESTLING|J1543C| 15. RESCH BRADY (PERF # 3)|MAPLE CREEK, SK|
STEER WRESTLING|5328C| 16. HARDEN JOSH (PERF # 3)|BIG VALLEY, AB|
LADIES BARREL RACING||PERFORMANCE: 1||
LADIES BARREL RACING|| ||
LADIES BARREL RACING|M1799C| 1. COWAN KATIE (PERF # 1)|MRCA                         |TIMER DUTIES
LADIES BARREL RACING|L6393C| 2. ROSS CHRISTINE (PERF # 1)|BOTHA, AB|TIMER DUTIES
LADIES BARREL RACING|L6888C| 3. MCMANN SHAYLEE (PERF # 1)|DONALDA, AB|
LADIES BARREL RACING|L6632C| 4. LEGUERRIER SHANNON (PERF # 1)|DONALDA, AB|
LADIES BARREL RACING|L6731C| 5. SCHUURMAN BRITTNY (PERF # 1)|DEL BONITA, AB|
LADIES BARREL RACING|L6663C| 6. SCHNITZLER RENIE (PERF # 1)|VANSCOY, SK|
LADIES BARREL RACING|M2885| 7. BROWN ROBYN (PERF # 1)|MRCA|BARREL REP
LADIES BARREL RACING|P7434C| 8. WESTON WHITNEY (PERF # 1)|CARDSTON, AB|
LADIES BARREL RACING|M2757C| 9. POTVIN JENNA (PERF # 1)|MRCA|TIMER DUTIES
LADIES BARREL RACING|L7310C| 10. MASON CRYSTAL (PERF # 1)|KILLARNEY, MB|TIMER DUTIES
LADIES BARREL RACING||PERFORMANCE: 2||
LADIES BARREL RACING|| ||
LADIES BARREL RACING|L3224| 1. KLIND JODI (PERF # 2)|SCOUT LAKE, SK|TIMER DUTIES
LADIES BARREL RACING|L6382| 2. WILSON JOCELYN (PERF # 2)|MAPLE CREEK, SK|TIMER DUTIES
LADIES BARREL RACING|L7325C| 3. OLAFSON BERTINA (PERF # 2)|HUDSON BAY, SK|
LADIES BARREL RACING|L6830C| 4. HANSON ALEX (PERF # 2)|MEDICINE HAT, AB|
LADIES BARREL RACING|L7421C| 5. ROOD MEAGHAN (PERF # 2)|BENGOUGH, SK|
LADIES BARREL RACING|L6718C| 6. SLADE LARAMIE (PERF # 2)|LESTOCK, SK|
LADIES BARREL RACING|J1671C| 7. SLADE CALONNA (PERF # 2)|NANTON, AB|
LADIES BARREL RACING|L5293C| 8. DENBROK TRACI  (PERF # 2)|ESTERHAZY, SK|
LADIES BARREL RACING|M2802C| 9. YOUNG BECKY (PERF # 2)|MRCA|
LADIES BARREL RACING|L3858C| 10. KMITA NICOLE (PERF # 2)|WEYBURN, SK|TIMER DUTIES
LADIES BARREL RACING|J1598C| 11. MCCANNELL HALLIE (PERF # 2)|CARIEVALE, SK|TIMER DUTIES
LADIES BARREL RACING||PERFORMANCE: 3||
LADIES BARREL RACING|| ||
LADIES BARREL RACING|L4098C| 1. LAWRENCE TK (PERF # 3)|WILLISTON, ND USA|TIMER DUTIES
LADIES BARREL RACING|J1506C| 2. WILLIAMSON KASSIDY (PERF # 3)|MANKOTA, SK|TIMER DUTIES
LADIES BARREL RACING|R11727| 3. FINNERTY AMY (PERF # 3)|CPRA|
LADIES BARREL RACING|L5550C| 4. DRAKE KARA (PERF # 3)|MOOSE JAW, SK|
LADIES BARREL RACING|L5497C| 5. SWITZER BAILEE (PERF # 3)|ANEROID, SK|
LADIES BARREL RACING|R11550| 6. PANA NICOLE (PERF # 3)|CPRA|
LADIES BARREL RACING|M2465C| 7. EDWARDS MEGAN (PERF # 3)|MRCA|
LADIES BARREL RACING|M1200C| 8. ROOKES JACQUELINE (PERF # 3)|MRCA|
LADIES BARREL RACING|L7509| 9. MILLARD TANA (PERF # 3)|RED DEER COUNTY, AB|
LADIES BARREL RACING|L7129C| 10. KIELSTRA CHRISSY (PERF # 3)|BURDETT, AB|
LADIES BARREL RACING|L7083C| 11. PETERS SAMANTHA (PERF # 3)|PLUMAS MB|
LADIES BARREL RACING|L5498C| 12. GETZ JENNIFER (PERF # 3)|BALGONIE, SK        |
LADIES BARREL RACING|L7447| 13. FROESE TORIE (PERF # 3)|BIENFAIT, SK|
LADIES BARREL RACING|M2742C| 14. ELLISON MEGAN (PERF # 3)|REDVERS, SK|
LADIES BARREL RACING|L7432| 15. NAYLEN NANCY (PERF # 3)|MARYFIELD, SK|
LADIES BARREL RACING|M2461C| 16. WHEELER KELSEY (PERF # 3)|MRCA|
LADIES BARREL RACING|L3802C| 17. DUNHAM SHEENA (PERF # 3)|SOURIS, MB|
LADIES BARREL RACING|L6820C| 18. STOKES LAURA (PERF # 3)|AUSTIN, MB|
LADIES BARREL RACING|LOC6629| 19. CROMARTY LAURA (PERF # 3)|REGINA, SK|
LADIES BARREL RACING|L7344C| 20. SCHUURMAN WHITTNY (PERF # 3)|DIAMOND CITY, AB|
LADIES BARREL RACING|M1924C| 21. MCCANNELL BAILEY (PERF # 3)|MRCA|
LADIES BARREL RACING|L5256C| 22. MAYNES KERRY (PERF # 3)|MAPLE CREEK, SK|
LADIES BARREL RACING|M755C| 23. ROSS SHERRI (PERF # 3)|MRCA|
LADIES BARREL RACING|L7466| 24. SKOCDOPOLE DIANE (PERF # 3)|BIG VALLEY, AB|
LADIES BARREL RACING|L5698C| 25. GRIFFIN JODIE (PERF # 3)|DELISLE, SK     |
LADIES BARREL RACING|L0571| 26. MCDONALD JAMIE (PERF # 3)|MELVILLE, SK|
LADIES BARREL RACING|P923| 27. MARKS LISA (PERF # 3)|CENTRAL BUTTE, SK|
LADIES BARREL RACING|L7459| 28. DANCY NANCY (PERF # 3)|RAPID VIEW, SK|
LADIES BARREL RACING|R1023C| 29. MILLARD DENA (PERF # 3)|CPRA|
LADIES BARREL RACING|L6807C| 30. LANZ KARLY (PERF # 3)|CARIEVALE, SK|
LADIES BARREL RACING|L6378C| 31. THIESSEN MELISSA (PERF # 3)|STETTLER, AB|
LADIES BARREL RACING|L5584C| 32. SWITZER BARBARA (PERF # 3)|HAZENMORE, SK|
LADIES BARREL RACING|M2891P| 33. BEAR SHAYANNE (PERF # 3)|MRCA|
LADIES BARREL RACING|M2688C| 34. KLIPPENSTINE TANNIS (PERF # 3)|MRCA|
LADIES BARREL RACING|M2717P| 35. MCKAY KATLYN (PERF # 3)|GLENAVON, SK|
LADIES BARREL RACING|L7343C| 36. COLLEN ANN (PERF # 3)|VIRDEN, MB|
LADIES BARREL RACING|L6730C| 37. SCHUURMAN TAMMY (PERF # 3)|DIAMOND CITY, AB|
LADIES BARREL RACING|L6390C| 38. ZUNTI TWILA (PERF # 3)|UNITY, SK|
LADIES BARREL RACING|L5545C| 39. GRAD KRYSTAL  (PERF # 3)|GRAVELBOURG, SK  |
LADIES BARREL RACING|L7278C| 40. CROSSLEY JACEY (PERF # 3)|MOOSOMIN, SK|
LADIES BARREL RACING|L5825C| 41. PORTER AMANDA  (PERF # 3)|SOLSGIRTH, MB|
LADIES BARREL RACING|P6479| 42. BEAR SHASTA (PERF # 3)|WHITEWOOD, SK|
LADIES BARREL RACING|L6429C| 43. WARKEN DALLAS (PERF # 3)|CORONACH, SK|
LADIES BARREL RACING|L7507| 44. OGLE CHYANNE (PERF # 3)|MCCORD, SK|
LADIES BARREL RACING|L7322C| 45. GLASRUD HALEY (PERF # 3)|SHAUNAVON, SK|
LADIES BARREL RACING|M1714C| 46. HAGAN ERIN (PERF # 3)|VIRDEN MB|
LADIES BARREL RACING|L7277C| 47. MOFFATT SHERRI (PERF # 3)|MOOSOMIN, SK|
LADIES BARREL RACING|M1289C| 48. DAVEY MICHELLE (PERF # 3)|MRCA|
LADIES BARREL RACING|M1834C| 49. MCCANNELL SHAYNA (PERF # 3)|MRCA|
LADIES BARREL RACING|L7463| 50. BUNNEY JENN (PERF # 3)|BYEMOOR, AB|
LADIES BARREL RACING|LOC6626| 51. EATON CASSIE (PERF # 3)|ARCOLA, SK|
LADIES BARREL RACING|L7465| 52. GOMPF KYLIE (PERF # 3)|OAK LAKE, MB|
LADIES BARREL RACING|L7427| 53. YARSHENKO MARDI (PERF # 3)|MAPLE CREEK SK|TIMER DUTIES
LADIES BARREL RACING|M2883| 54. GARVEY JOELLE (PERF # 3)|MRCA|TIMER DUTIES
TEAM ROPING||PERFORMANCE: 1||
TEAM ROPING|| ||
TEAM ROPING|7383C| 1. KELLY CLINT(F) (PERF # 1)|BRANDON, MB|
TEAM ROPING|7461|    KELLY CODY(H) (PERF # 1)|BRANDON, MB|
TEAM ROPING|M1321C| 2. BROWN SHANE(H) (PERF # 1)|VIRDEN MB|
TEAM ROPING|M1320C|    BROWN LONNIE(F) (PERF # 1)|VIRDEN, MB|
TEAM ROPING|7413C| 3. HULSTON RYAN(H) (PERF # 1)|MELVILLE, SK|
TEAM ROPING|J7406C|    HULSTON COLTON(F) (PERF # 1)|MELVILLE, SK|
TEAM ROPING|7283C| 4. HICKS TYRELL(H) (PERF # 1)|MORTLACH, SK|
TEAM ROPING|J7314C|    SKENE TYLER(F) (PERF # 1)|PRINCE ALBERT, SK|
TEAM ROPING|R322565| 5. MILLER JUSTIN(F) (PERF # 1)|CPRA|
TEAM ROPING|1683|    MILLER NEIL (H) (PERF # 1)|NEEPAWA, MB|
TEAM ROPING|5270C| 6. CHAPPEL BRADY(F) (PERF # 1)|MOOSE JAW, SK   |
TEAM ROPING|5566C|    CHAPPEL KYLE(H) (PERF # 1)|GRAVELBOURG, SK |
TEAM ROPING|6822C| 7. DUBEAU JUSTIN(F) (PERF # 1)|REDCLIFF AB|
TEAM ROPING|CP5489C|    SCHMIDT ROBERT(H) (PERF # 1)|YELLOW GRASS, SK |
TEAM ROPING|3356| 8. STILES CHAD(H) (PERF # 1)|BRANDON, MB|
TEAM ROPING|5462|    LEEPART MIKE(F) (PERF # 1)|BRANDON, MB|
