OFFICIAL DRAW FOR STETTLER, AB
Performance: 1. Friday 10 @ 6:30PM
Performance: 2. Saturday 11 @ 6:30PM
Performance: 3. Friday 10 @ 1:00PM
EVENT|CCA#|MEMBER NAME|LOCALE|STOCK NAME/DESCRIPTION
TIE DOWN ROPING|R11365| 9. SMITH BLAIR (PERF # 3)|CPRA|
TIE DOWN ROPING|LOC6554| 10. ROSS DENIM (PERF # 3)|STL|
TIE DOWN ROPING|6555| 11. PEROZAK MACE (PERF # 3)|CLARESHOLM, AB|
TIE DOWN ROPING|7438| 12. GULICK CHAD (PERF # 3)|WETASKIWIN, AB|
TIE DOWN ROPING|R11330| 13. POPESCUL JESSE (PERF # 3)|CPRA|
TIE DOWN ROPING|C2511C| 14. CREASY KELLY (PERF # 3)|MEDICINE HAT, AB|
TIE DOWN ROPING|R131| 15. SMITH JASON (PERF # 3)|WRA|
TIE DOWN ROPING|3996C| 16. ROOD CODY (PERF # 3)|BENGOUGH SK|
TIE DOWN ROPING|LOC6545| 17. NEITZ GUY (PERF # 3)|STL|
TIE DOWN ROPING|LOC6523| 18. ROBINSON J.T. (PERF # 3)|STL|
TIE DOWN ROPING|LOC6542| 19. POLE MURRAY (PERF # 3)|STL|
TIE DOWN ROPING|R11578| 20. SMITH SHANE (PERF # 3)|CPRA|
TIE DOWN ROPING|LOC6537| 21. COOPER BEAU (PERF # 3)|STL|
TIE DOWN ROPING|R1592C| 22. MCCOMISH CONNOR (PERF # 3)|FCA|
TIE DOWN ROPING|R110627| 23. GRANT MORGAN (PERF # 3)|CPRA|
TIE DOWN ROPING|7443| 24. VANSTRATEN QUINTON (PERF # 3)|STETTLER, AB|
TIE DOWN ROPING|C3591C| 25. GACHON DAVID (PERF # 3)|CRA|
TIE DOWN ROPING|R26936| 26. CASSIDY CURTIS (PERF # 3)|CPRA|
TIE DOWN ROPING|6815C| 27. DAVIDSON JB (PERF # 3)|RIMBEY, AB|
TIE DOWN ROPING|C6460C| 28. MILLER RYAN (PERF # 3)|CRA|
TIE DOWN ROPING|R11475| 29. SMITH CLAYTON (PERF # 3)|CPRA|
TIE DOWN ROPING|LOC6539| 30. BRANDON GRADY (PERF # 3)|STL|
TIE DOWN ROPING|C7132C| 31. WILLIAMSON BLAKE (PERF # 3)|CRA|
TIE DOWN ROPING|R330103| 32. ROBINSON BEN (PERF # 3)|CPRA|
TIE DOWN ROPING|R329876| 33. ROBINSON KIRK (PERF # 3)|CPRA|
TIE DOWN ROPING|6071C| 34. KELLER SHAY (PERF # 3)|ROCKGLEN, SK|
TIE DOWN ROPING|7472| 35. JOHNSON DAWSON (PERF # 3)|STRATHMORE, AB|
TIE DOWN ROPING|LOC6553| 36. SPEER TRAVIS (PERF # 3)|STL|
STEER WRESTLING||PERFORMANCE: 1||
STEER WRESTLING|| ||
STEER WRESTLING|R11366| 1. GUZE JOSEPH (PERF # 1)|CPRA|
STEER WRESTLING|R30699C| 2. CASSIDY CODY (PERF # 1)|DONALDA, AB|
STEER WRESTLING|LOC6559| 3. BEARDSWORTH LANDON (PERF # 1)|STL|
STEER WRESTLING|R26918| 4. WOODWARD TODD (PERF # 1)|CPRA|
STEER WRESTLING|6278C| 5. SPARROW JARED (PERF # 1)|NORTH BATTLEFORD SK|
STEER WRESTLING|C6967C| 6. NICKOLSON TRACE (PERF # 1)|CRA|
STEER WRESTLING|7253C| 7. MCLEOD TEE (PERF # 1)|WALDECK, SK|
STEER WRESTLING|6685C| 8. NEWTON BLAKE (PERF # 1)|DEL BONITA, AB|
