OFFICIAL DRAW FOR UNITY, SK
Performance: 1. Saturday 4 @ 5:30PM
Performance: 2. Sunday 5 @ 2:00PM
Performance: 3. Sunday 5 @ 9:00AM
EVENT|CCA#|MEMBER NAME|LOCALE|STOCK NAME/DESCRIPTION
JUNIOR GIRLS BARREL RACING|J7350C| 4. MASTAD IVY (PERF # 3)|PLEASANTDALE, SK|
JUNIOR GIRLS BARREL RACING|J7351C| 5. MASTAD LILA (PERF # 3)|PLEASANTDALE, SK|
JUNIOR GIRLS BARREL RACING|J1673C| 6. WILSON JANAE (PERF # 3)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|J7435| 7. WILSON LILY (PERF # 3)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|J7147C| 8. ANDERSON HALLIE (PERF # 3)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|J6840C| 9. WILSON RYLEE (PERF # 3)|GLEICHEN, AB|
NOVICE BAREBACK ||PERFORMANCE: 1||
NOVICE BAREBACK || ||
NOVICE BAREBACK |N7516| 1. MCQUEEN MATT (PERF # 1)|DELISLE, SK|
NOVICE BAREBACK ||PERFORMANCE: 2||
NOVICE BAREBACK || ||
NOVICE BAREBACK |C5444C| 1. FERGUSON LANE (PERF # 2)|CRA|
NOVICE SADDLE BRONC ||PERFORMANCE: 1||
NOVICE SADDLE BRONC || ||
NOVICE SADDLE BRONC |N7511| 1. MACZA LUCAS (PERF # 1)|HIGH RIVER, AB|
NOVICE SADDLE BRONC |BF7393C| 2. HORDERN EDWARD (PERF # 1)|SENLAC, SK|
NOVICE SADDLE BRONC |7454| 3. CROSSON DUSTIN (PERF # 1)|SASKATOON, SK|
NOVICE SADDLE BRONC ||PERFORMANCE: 2||
NOVICE SADDLE BRONC || ||
NOVICE SADDLE BRONC |7444C| 1. MOEN JB (PERF # 2)|ELROSE, SK|
NOVICE SADDLE BRONC |N7452C| 2. WOLFE SHANE (PERF # 2)|WYNYARD, SK|
NOVICE SADDLE BRONC |N7451C| 3. WOLFE CJ (PERF # 2)|WYNYARD, SK|
NOVICE SADDLE BRONC |N7115C| 4. COTE WACEY (PERF # 2)|MOOSE JAW, SK|
