OFFICIAL DRAW FOR CONSUL, SK
Performance: 1. Saturday 30 @ 5:30PM
Performance: 2. Saturday 30 @ 2:00PM
Performance: 3. Sunday 31 @ 9:00AM
EVENT|CCA#|MEMBER NAME|LOCALE|STOCK NAME/DESCRIPTION
LADIES BARREL RACING|J7299C| 11. WALDNER MEGAN (PERF # 2)|BOWLSLAND, AB|TIMER DUTIES
LADIES BARREL RACING||PERFORMANCE: 3||
LADIES BARREL RACING|| ||
LADIES BARREL RACING|C7207C| 1. GILES TAYLOR (PERF # 3)|CRA|TIMER DUTIES
LADIES BARREL RACING|C5596C| 2. PANCOAST JODY (PERF # 3)|CRA|TIMER DUTIES
LADIES BARREL RACING|L5497C| 3. SWITZER BAILEE (PERF # 3)|ANEROID, SK|
LADIES BARREL RACING|L7509| 4. MILLARD TANA (PERF # 3)|RED DEER COUNTY, AB|
LADIES BARREL RACING|L6888C| 5. MCMANN SHAYLEE (PERF # 3)|DONALDA, AB|
LADIES BARREL RACING|L7463| 6. BUNNEY JENN (PERF # 3)|BYEMOOR, AB|
LADIES BARREL RACING|L6378C| 7. THIESSEN MELISSA (PERF # 3)|STETTLER, AB|
LADIES BARREL RACING|LOC6661| 8. WILSON TAWNY (PERF # 3)|CON|
LADIES BARREL RACING|L6830C| 9. HANSON ALEX (PERF # 3)|MEDICINE HAT, AB|
LADIES BARREL RACING|C7322C| 10. BOWYER DELLA (PERF # 3)|CRA|
LADIES BARREL RACING|L6390C| 11. ZUNTI TWILA (PERF # 3)|UNITY, SK|
LADIES BARREL RACING|L3389C| 12. PARSONAGE JILL (PERF # 3)|MAPLE CREEK SK|
LADIES BARREL RACING|C2513C| 13. MARSHALL TRINA (PERF # 3)|CRA|
LADIES BARREL RACING|R1023C| 14. MILLARD DENA (PERF # 3)|CPRA|
LADIES BARREL RACING|L5550C| 15. DRAKE KARA (PERF # 3)|MOOSE JAW, SK|
LADIES BARREL RACING|R421| 16. PARSONAGE TARYN (PERF # 3)|CGRA|
LADIES BARREL RACING|L7421C| 17. ROOD MEAGHAN (PERF # 3)|BENGOUGH, SK|
LADIES BARREL RACING|C6620C| 18. GETZ JEN (PERF # 3)|CRA|
LADIES BARREL RACING|P7376C| 19. RISSLING BRITTNI (PERF # 3)|MEDICINE HAT, AB|
LADIES BARREL RACING|L7536| 20. BRETON CARIANN (PERF # 3)|BIG VALLEY, AB|
LADIES BARREL RACING|C5568C| 21. RICHARDSON DANA (PERF # 3)|CRA|
LADIES BARREL RACING|L7344C| 22. SCHUURMAN WHITTNY (PERF # 3)|DIAMOND CITY, AB|
LADIES BARREL RACING|L6730C| 23. SCHUURMAN TAMMY (PERF # 3)|DIAMOND CITY, AB|
LADIES BARREL RACING|L6839C| 24. WILSON JAYDEN (PERF # 3)|GLEICHEN, AB|
LADIES BARREL RACING|J1598C| 25. MCCANNELL HALLIE (PERF # 3)|CARIEVALE, SK|
LADIES BARREL RACING|L6632C| 26. LEGUERRIER SHANNON (PERF # 3)|DONALDA, AB|
LADIES BARREL RACING|L6880C| 27. WILSON MARCI (PERF # 3)|GLEICHEN, AB|
LADIES BARREL RACING|L7466| 28. SKOCDOPOLE DIANE (PERF # 3)|BIG VALLEY, AB|
LADIES BARREL RACING|L7303C| 29. POLETZ LIANE (PERF # 3)|DUCHESS, AB|
