OFFICIAL DRAW FOR LANCER
Performance: 1. Saturday 11 @ 4:00PM
Performance: 2. Sunday 12 @ 2:00PM
Performance: 3. Sunday 12 @ 10:00AM
EVENT|CCA#|MEMBER NAME|LOCALE|STOCK NAME/DESCRIPTION
STEER WRESTLING|5957C| 3. HANTELMAN CHAD (PERF # 2)|KYLE, SK|
STEER WRESTLING|J1543C| 4. RESCH BRADY (PERF # 2)|MAPLE CREEK, SK|
STEER WRESTLING|6559C| 5. HARRIS SCOTT (PERF # 2)|STONEWALL, MB|
STEER WRESTLING|R30699C| 6. CASSIDY CODY (PERF # 2)|DONALDA, AB|
STEER WRESTLING|6685C| 7. NEWTON BLAKE (PERF # 2)|DEL BONITA, AB|
STEER WRESTLING|6278C| 8. SPARROW JARED (PERF # 2)|NORTH BATTLEFORD SK|
STEER WRESTLING|R328140C| 9. WALKER DUSTIN (PERF # 2)|CPRA|
STEER WRESTLING|CP3960C| 10. RESCH WAYNE (PERF # 2)|MAPLE CREEK, SK|
STEER WRESTLING||PERFORMANCE: 3||
STEER WRESTLING|| ||
STEER WRESTLING|7253C| 1. MCLEOD TEE (PERF # 3)|WALDECK, SK|
STEER WRESTLING|7380C| 2. SIEBOLD ADAM (PERF # 3)|KELVINGTON, SK|
STEER WRESTLING|1705C| 3. MARCENKO ZANE (PERF # 3)|ROCKGLEN, SK|
STEER WRESTLING|6098C| 4. TOBER DANIEL (PERF # 3)|OXBOW SK|
STEER WRESTLING|5483C| 5. PORTER DEVON (PERF # 3)|SOLSGIRTH, MB|
STEER WRESTLING|7169C| 6. BRIGDEN AVERY (PERF # 3)|SOURIS, MB|
LADIES BARREL RACING||PERFORMANCE: 1||
LADIES BARREL RACING|| ||
LADIES BARREL RACING|L7278C| 1. CROSSLEY JACEY (PERF # 1)|MOOSOMIN, SK|TIMER DUTIES
LADIES BARREL RACING|J1549C| 2. BOWDITCH AMY (PERF # 1)|SYLVANIA, SK|TIMER DUTIES
LADIES BARREL RACING|J1677C| 3. HICKS LEXI (PERF # 1)|MORTLACH SK|BARREL REP
LADIES BARREL RACING|L7448C| 4. SHAPLEY CHANTEL (PERF # 1)|MORTLACH, SK |
LADIES BARREL RACING|L7427| 5. YARSHENKO MARDI (PERF # 1)|MAPLE CREEK SK|
LADIES BARREL RACING|L7459| 6. DANCY NANCY (PERF # 1)|RAPID VIEW, SK|
LADIES BARREL RACING|L5550C| 7. DRAKE KARA (PERF # 1)|MOOSE JAW, SK|
LADIES BARREL RACING|M1714C| 8. HAGAN ERIN (PERF # 1)|VIRDEN MB|
LADIES BARREL RACING|L5698C| 9. GRIFFIN JODIE (PERF # 1)|DELISLE, SK     |
