OFFICIAL DRAW FOR MOOSOMIN
Performance: 1. Friday 8 @ 6:30PM
Performance: 2. Saturday 9 @ 6:30PM
Performance: 3. Saturday 9 @ 9:00AM
EVENT|CCA#|MEMBER NAME|LOCALE|STOCK NAME/DESCRIPTION
TEAM ROPING|M1321C| 26. BROWN SHANE(H) (PERF # 3)|VIRDEN MB|
TEAM ROPING|M1320C|    BROWN LONNIE(F) (PERF # 3)|VIRDEN, MB|
JUNIOR GIRLS BARREL RACING||PERFORMANCE: 1||
JUNIOR GIRLS BARREL RACING|| ||
JUNIOR GIRLS BARREL RACING|J7351C| 1. MASTAD LILA (PERF # 1)|PLEASANTDALE, SK|
JUNIOR GIRLS BARREL RACING|J7350C| 2. MASTAD IVY (PERF # 1)|PLEASANTDALE, SK|
JUNIOR GIRLS BARREL RACING|J7515| 3. FAWNS GRACIE (PERF # 1)|GILBERT PLAINS, MB|
JUNIOR GIRLS BARREL RACING|J7425| 4. LOCKIE LARAMIE (PERF # 1)|WASKADA, MB|
JUNIOR GIRLS BARREL RACING|J7424| 5. LOCKIE MELAYNA (PERF # 1)|WASKADA, MB|
JUNIOR GIRLS BARREL RACING|J7440| 6. WEBER CASSIDY (PERF # 1)|WEYBURN, SK|
JUNIOR GIRLS BARREL RACING|LOC6610| 7. HOLLINGSHEAD LEXIE (PERF # 1)|MOO|
JUNIOR GIRLS BARREL RACING|LOC6611| 8. HOLLINGSHEAD SADIE (PERF # 1)|MOO|
JUNIOR GIRLS BARREL RACING|LOC6612| 9. WOODS CHLOE (PERF # 1)|MOO|
JUNIOR GIRLS BARREL RACING||PERFORMANCE: 2||
JUNIOR GIRLS BARREL RACING|| ||
JUNIOR GIRLS BARREL RACING|J1549C| 1. BOWDITCH AMY (PERF # 2)|SYLVANIA, SK|
JUNIOR GIRLS BARREL RACING|J7435| 2. WILSON LILY (PERF # 2)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|J1673C| 3. WILSON JANAE (PERF # 2)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|J7147C| 4. ANDERSON HALLIE (PERF # 2)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|J7529| 5. SHAUF MACKENZIE (PERF # 2)|DAVIN, SK|
JUNIOR GIRLS BARREL RACING|LOC6604| 6. FRATTINGER MIKAYLA (PERF # 2)|MOO|
JUNIOR GIRLS BARREL RACING|LOC6608| 7. TURPIE MONTANA (PERF # 2)|MOO|
JUNIOR GIRLS BARREL RACING|LOC6609| 8. TURPIE GAIGE (PERF # 2)|MOO|
JUNIOR GIRLS BARREL RACING|LOC6605| 9. MCDOUGALL MACI (PERF # 2)|MOO|
JUNIOR GIRLS BARREL RACING|M2884| 10. GARVEY KATELYN (PERF # 2)|MRCA|
JUNIOR GIRLS BARREL RACING||PERFORMANCE: 3||
JUNIOR GIRLS BARREL RACING|| ||
JUNIOR GIRLS BARREL RACING|J7538| 1. KMITA TYRA (PERF # 3)|WEYBURN, SK|
JUNIOR GIRLS BARREL RACING|J1599C| 2. MCCANNELL HANNAH (PERF # 3)|CARIEVALE, SK |
JUNIOR GIRLS BARREL RACING|J7079C| 3. COWIE KARLI (PERF # 3)|MANKOTA, SK|
JUNIOR GIRLS BARREL RACING|J7128C| 4. KIELSTRA ALLY (PERF # 3)|BURDETT, AB|
JUNIOR GIRLS BARREL RACING|J7468| 5. MURPHY SYDNEY (PERF # 3)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|J7381C| 6. WINDJACK SYDNEY (PERF # 3)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|J7441| 7. PLETT LEANNE (PERF # 3)|GRUNTHAL, MB|
JUNIOR GIRLS BARREL RACING|M2879| 8. COLLEN ABBY (PERF # 3)|MRCA|
JUNIOR GIRLS BARREL RACING|M2838| 9. KEELEY GRACE (PERF # 3)|MRCA|
JUNIOR GIRLS BARREL RACING|M2839| 10. KEELEY JILLIAN (PERF # 3)|MRCA|
JUNIOR GIRLS BARREL RACING|M2520JC| 11. ROSS SHELBY (PERF # 3)|MRCA|
JUNIOR GIRLS BARREL RACING|M2900J| 12. PEAKE CASSIE (PERF # 3)|MRCA|
