OFFICIAL DRAW FOR RADVILLE, SK
Performance: 1. Saturday 18 @ 
Performance: 2. Sunday 19 @ 
Performance: 3. Sunday 19 @ 
EVENT|CCA#|MEMBER NAME|LOCALE|STOCK NAME/DESCRIPTION
STEER WRESTLING|5942C| 5. SIGFUSSON SCOTT (PERF # 3)|DAVIDSON, SK|
STEER WRESTLING|5957C| 6. HANTELMAN CHAD (PERF # 3)|KYLE, SK|
STEER WRESTLING|7383C| 7. KELLY CLINT (PERF # 3)|BRANDON, MB|
STEER WRESTLING|6510C| 8. MCLEOD TUFTIN (PERF # 3)|WALDECK, SK|
STEER WRESTLING|7253C| 9. MCLEOD TEE (PERF # 3)|WALDECK, SK|
STEER WRESTLING|R10751C| 10. KNITTIG LORNE (PERF # 3)|CPRA|
LADIES BARREL RACING||PERFORMANCE: 1||
LADIES BARREL RACING|| ||
LADIES BARREL RACING|L5293C| 1. DENBROK TRACI  (PERF # 1)|ESTERHAZY, SK|TIMER DUTIES
LADIES BARREL RACING|L5825C| 2. PORTER AMANDA  (PERF # 1)|SOLSGIRTH, MB|TIMER DUTIES
LADIES BARREL RACING|L6374C| 3. MASTAD ANGELA (PERF # 1)|PLEASANTDALE, SK|
LADIES BARREL RACING|L7343C| 4. COLLEN ANN (PERF # 1)|VIRDEN, MB|
LADIES BARREL RACING|L7277C| 5. MOFFATT SHERRI (PERF # 1)|MOOSOMIN, SK|
LADIES BARREL RACING|L7432| 6. NAYLEN NANCY (PERF # 1)|MARYFIELD, SK|
LADIES BARREL RACING|L6807C| 7. LANZ KARLY (PERF # 1)|CARIEVALE, SK|
LADIES BARREL RACING|L7459| 8. DANCY NANCY (PERF # 1)|RAPID VIEW, SK|
LADIES BARREL RACING|L7447| 9. FROESE TORIE (PERF # 1)|BIENFAIT, SK|BARREL REP
LADIES BARREL RACING|M1714C| 10. HAGAN ERIN (PERF # 1)|VIRDEN MB|TIMER DUTIES
LADIES BARREL RACING|L5498C| 11. GETZ JENNIFER (PERF # 1)|BALGONIE, SK        |TIMER DUTIES
LADIES BARREL RACING||PERFORMANCE: 2||
LADIES BARREL RACING|| ||
LADIES BARREL RACING|L5402C| 1. HOOVER JACQUELINE (PERF # 2)|VANSCOY, SK |TIMER DUTIES
LADIES BARREL RACING|J1653C| 2. CLEVELAND ASHLEY         (PERF # 2)|BENGOUGH, SK|TIMER DUTIES
LADIES BARREL RACING|L5584C| 3. SWITZER BARBARA (PERF # 2)|HAZENMORE, SK|
LADIES BARREL RACING|L7416| 4. WILEY BRITTANY (PERF # 2)|MANOR, SK|
LADIES BARREL RACING|L3858C| 5. KMITA NICOLE (PERF # 2)|WEYBURN, SK|
LADIES BARREL RACING|L5550C| 6. DRAKE KARA (PERF # 2)|MOOSE JAW, SK|
LADIES BARREL RACING|L5545C| 7. GRAD KRYSTAL  (PERF # 2)|GRAVELBOURG, SK  |
LADIES BARREL RACING|L7507| 8. OGLE CHYANNE (PERF # 2)|MCCORD, SK|
LADIES BARREL RACING|L7427| 9. YARSHENKO MARDI (PERF # 2)|MAPLE CREEK SK|TIMER DUTIES
LADIES BARREL RACING|M2757| 10. POTVIN JENNA (PERF # 2)|MRCA|TIMER DUTIES
LADIES BARREL RACING||PERFORMANCE: 3||
LADIES BARREL RACING|| ||
LADIES BARREL RACING|L5110C| 1. MOEN JANET-LYNN (PERF # 3)|STEWART VALLEY, SK|TIMER DUTIES
LADIES BARREL RACING|L6390C| 2. ZUNTI TWILA (PERF # 3)|UNITY, SK|TIMER DUTIES
LADIES BARREL RACING|L6378C| 3. THIESSEN MELISSA (PERF # 3)|STETTLER, AB|
LADIES BARREL RACING|L5497C| 4. SWITZER BAILEE (PERF # 3)|ANEROID, SK|
LADIES BARREL RACING|L7450C| 5. ELLIS KATELYN (PERF # 3)|SONNINGDALE, SK|
LADIES BARREL RACING|J1677C| 6. HICKS LEXI (PERF # 3)|MORTLACH SK|
LADIES BARREL RACING|L6830C| 7. HANSON ALEX (PERF # 3)|MEDICINE HAT, AB|
LADIES BARREL RACING|J1506C| 8. WILLIAMSON KASSIDY (PERF # 3)|MANKOTA, SK|
LADIES BARREL RACING|L7421C| 9. ROOD MEAGHAN (PERF # 3)|BENGOUGH, SK|
LADIES BARREL RACING|L7129C| 10. KIELSTRA CHRISSY (PERF # 3)|BURDETT, AB|
LADIES BARREL RACING|L7083C| 11. PETERS SAMANTHA (PERF # 3)|PLUMAS MB|
LADIES BARREL RACING|L6820C| 12. STOKES LAURA (PERF # 3)|AUSTIN, MB|
LADIES BARREL RACING|J1696C| 13. BRIERE BAILEY (PERF # 3)|MANKOTA, SK|
LADIES BARREL RACING|L6718C| 14. SLADE LARAMIE (PERF # 3)|LESTOCK, SK|
LADIES BARREL RACING|M2817C| 15. BATES JESSIE (PERF # 3)|MRCA|
LADIES BARREL RACING|M2363C| 16. PETERS SHAUNA (PERF # 3)|SUCCESS, SK|
LADIES BARREL RACING|M2802C| 17. YOUNG BECKY (PERF # 3)|MRCA|
LADIES BARREL RACING|M2752C| 18. BEAR SHASTA (PERF # 3)|MRCA|
LADIES BARREL RACING|M2717P| 19. MCKAY KATLYN (PERF # 3)|GLENAVON, SK|
LADIES BARREL RACING|R1572| 20. HALL SARAH (PERF # 3)|FCA|
LADIES BARREL RACING|M2438JC| 21. ROWE MCKENZIE (PERF # 3)|GOODLANDS, MB|
LADIES BARREL RACING|J7205C| 22. KEELEY JAYNE (PERF # 3)|WHITEWOOD, SK|
LADIES BARREL RACING|M2839| 23. KEELEY JILLIAN (PERF # 3)|MRCA|
LADIES BARREL RACING|M1834C| 24. MCCANNELL SHAYNA (PERF # 3)|MRCA|
LADIES BARREL RACING|M1924C| 25. MCCANNELL BAILEY (PERF # 3)|MRCA|
LADIES BARREL RACING|J7441| 26. PLETT LEANNE (PERF # 3)|GRUNTHAL, MB|
LADIES BARREL RACING|L6536C| 27. KNITTIG LAURA  (PERF # 3)|VANSCOY, SK|
LADIES BARREL RACING|J1672C| 28. NOLL JACLYN (PERF # 3)|CORONACH, SK|
LADIES BARREL RACING|L7278C| 29. CROSSLEY JACEY (PERF # 3)|MOOSOMIN, SK|
LADIES BARREL RACING|M2063| 30. CROSSLEY CHLOE (PERF # 3)|MRCA|
LADIES BARREL RACING|M2742C| 31. ELLISON MEGAN (PERF # 3)|REDVERS, SK|TIMER DUTIES
LADIES BARREL RACING|M2838| 32. KEELEY GRACE (PERF # 3)|MRCA|TIMER DUTIES
TEAM ROPING||PERFORMANCE: 1||
TEAM ROPING|| ||
TEAM ROPING|5426C| 1. CROMARTY DUSTIN(H) (PERF # 1)|REGINA, SK|
TEAM ROPING|7263C|    HANNA RYAN(F) (PERF # 1)|PILOT BUTTE, SK|
TEAM ROPING|5495C| 2. STEWART GRAHAM(F) (PERF # 1)|DAVIN, SK|
TEAM ROPING|5589C|    BRICE SHOAT(H) (PERF # 1)|PARRY, SK    |
TEAM ROPING|6809C| 3. OLSON BRETT A(F) (PERF # 1)|SOUTHEY, SK|
TEAM ROPING|6738C|    BROWNLEE CLAY(H) (PERF # 1)|MOOSE JAW, SK|
TEAM ROPING|6400C| 4. SPENCER BART(H) (PERF # 1)|CARNDUFF, SK |
TEAM ROPING|5421|    GAUBE BRETT(F) (PERF # 1)|WEYBURN, SK|
