OFFICIAL DRAW FOR MANKOTA, SK
Performance: 1. Friday 27 @ 6:00PM
Performance: 2. Saturday 28 @ 6:00PM
Performance: 3. Saturday 28 @ 9:00AM
EVENT|CCA#|MEMBER NAME|LOCALE|STOCK NAME/DESCRIPTION
TIE DOWN ROPING|7408C| 28. SWITZER CHANSE (PERF # 3)|HAZENMORE, SK|
TIE DOWN ROPING|6857C| 29. MCLEOD TYCE (PERF # 3)|WALDECK, SK|
TIE DOWN ROPING|6661C| 30. FINNERTY DANNY (PERF # 3)|DUCHESS, AB|
TIE DOWN ROPING|5643C| 31. SWITZER MATT (PERF # 3)|YORKTON, SK      |
TIE DOWN ROPING|6648C| 32. HAYES WYATT (PERF # 3)|VAL MARIE, SK|
TIE DOWN ROPING|5298C| 33. FOLK KEITH (PERF # 3)|SWIFT CURRENT SK|
TIE DOWN ROPING|6815C| 34. DAVIDSON JB (PERF # 3)|RIMBEY, AB|
STEER WRESTLING||PERFORMANCE: 1||
STEER WRESTLING|| ||
STEER WRESTLING|C6956C| 1. MINUE ARLAN (PERF # 1)|CRA|
STEER WRESTLING|C6993| 2. KLATT MATT (PERF # 1)|CRA|
STEER WRESTLING|J7203C| 3. LANG KELTON (PERF # 1)|CADILLAC, SK|
STEER WRESTLING|6596C| 4. KURTZ JUSTIN (PERF # 1)|COALDALE, AB|
STEER WRESTLING|CP3960C| 5. RESCH WAYNE (PERF # 1)|MAPLE CREEK, SK|
STEER WRESTLING|R26918| 6. WOODWARD TODD (PERF # 1)|CPRA|
STEER WRESTLING|J1543C| 7. RESCH BRADY (PERF # 1)|MAPLE CREEK, SK|
STEER WRESTLING|6101C| 8. TRAUTMAN MICHAEL (PERF # 1)|LETHBRIDGE AB|
STEER WRESTLING||PERFORMANCE: 3||
STEER WRESTLING|| ||
STEER WRESTLING|7520| 1. CLARY MATTHEW (PERF # 3)|SPRUCE GROVE, AB|
STEER WRESTLING|5328C| 2. HARDEN JOSH (PERF # 3)|BIG VALLEY, AB|
STEER WRESTLING|7264C| 3. PETTYJOHN TY (PERF # 3)|GARLAND, MB|
STEER WRESTLING|3956C| 4. HARDEN JEREMY  (PERF # 3)|CASTOR, AB|
STEER WRESTLING|5942C| 5. SIGFUSSON SCOTT (PERF # 3)|DAVIDSON, SK|
STEER WRESTLING|6347C| 6. SCHROEDER LEIGHTON (PERF # 3)|SOURIS, MB|
STEER WRESTLING|6685C| 7. NEWTON BLAKE (PERF # 3)|DEL BONITA, AB|
STEER WRESTLING|6559C| 8. HARRIS SCOTT (PERF # 3)|STONEWALL, MB|
STEER WRESTLING|7086C| 9. POTVIN ANTHONY (PERF # 3)|AUSTIN, MB|
STEER WRESTLING|7169C| 10. BRIGDEN AVERY (PERF # 3)|SOURIS, MB|
STEER WRESTLING|6098C| 11. TOBER DANIEL (PERF # 3)|OXBOW SK|
STEER WRESTLING|6505C| 12. ELLIS TY (PERF # 3)|SONNINGDALE, SK|
STEER WRESTLING|6736| 13. SHUCKBURGH RYAN (PERF # 3)|INNISFAIL, AB|
STEER WRESTLING|1561C| 14. LOEPPKY TJ (PERF # 3)|CENTRAL BUTTE, SK|
STEER WRESTLING|5483C| 15. PORTER DEVON (PERF # 3)|SOLSGIRTH, MB|
STEER WRESTLING|6645C| 16. KLOVANSKY KAL (PERF # 3)|QU'APPELLE, SK|
STEER WRESTLING|7253C| 17. MCLEOD TEE (PERF # 3)|WALDECK, SK|
STEER WRESTLING|6739C| 18. SANDILANDS DAVID (PERF # 3)|ESTERHAZY, SK|
STEER WRESTLING|M1981C| 19. BRIDGEMAN JUSTIN (PERF # 3)|BINSCARTH, MB|
STEER WRESTLING|7419| 20. WHEELER GEORGE (PERF # 3)|DAVIDSON SK|
STEER WRESTLING|6278C| 21. SPARROW JARED (PERF # 3)|NORTH BATTLEFORD SK|
STEER WRESTLING|7510| 22. WARD TYRELL (PERF # 3)|THREE HILLS, AB|
STEER WRESTLING|1705C| 23. MARCENKO ZANE (PERF # 3)|ROCKGLEN, SK|
LADIES BARREL RACING||PERFORMANCE: 1||
LADIES BARREL RACING|| ||
LADIES BARREL RACING|L7334C| 1. VANHAL DAWN (PERF # 1)|SCANDIA, AB|TIMER DUTIES
LADIES BARREL RACING|L5602C| 2. DUERR AMANDA (PERF # 1)|FULDA, SK|TIMER DUTIES
LADIES BARREL RACING|J1549C| 3. BOWDITCH AMY (PERF # 1)|SYLVANIA, SK|
LADIES BARREL RACING|M2846P| 4. BOUTCHER MIKAYLA (PERF # 1)|SASKATOON, SK|
LADIES BARREL RACING|L6382| 5. WILSON JOCELYN (PERF # 1)|MAPLE CREEK, SK|
LADIES BARREL RACING|L5256C| 6. MAYNES KERRY (PERF # 1)|MAPLE CREEK, SK|BARREL REP
LADIES BARREL RACING|M2717P| 7. MCKAY KATLYN (PERF # 1)|GLENAVON, SK|
LADIES BARREL RACING|L7489| 8. MACKIE KYLIE (PERF # 1)|MAPLE CREEK, SK|
LADIES BARREL RACING|L7513| 9. LAWRENCE CHRISTA (PERF # 1)|MAPLE CREEK, SK|
LADIES BARREL RACING|J7469| 10. CORCORAN SHANIA (PERF # 1)|SCOUT LAKE, SK|
LADIES BARREL RACING|L6374C| 11. MASTAD ANGELA (PERF # 1)|PLEASANTDALE, SK|TIMER DUTIES
LADIES BARREL RACING|J1696C| 12. BRIERE BAILEY (PERF # 1)|MANKOTA, SK|TIMER DUTIES
LADIES BARREL RACING||PERFORMANCE: 3||
LADIES BARREL RACING|| ||
LADIES BARREL RACING|L7343C| 1. COLLEN ANN (PERF # 3)|VIRDEN, MB|TIMER DUTIES
LADIES BARREL RACING|L7325C| 2. OLAFSON BERTINA (PERF # 3)|HUDSON BAY, SK|TIMER DUTIES
LADIES BARREL RACING|L7277C| 3. MOFFATT SHERRI (PERF # 3)|MOOSOMIN, SK|
LADIES BARREL RACING|C7291C| 4. HERTZ DEBBIE (PERF # 3)|CRA|
LADIES BARREL RACING|L5698C| 5. GRIFFIN JODIE (PERF # 3)|DELISLE, SK     |
LADIES BARREL RACING|L6429C| 6. WARKEN DALLAS (PERF # 3)|CORONACH, SK|
LADIES BARREL RACING|C6340| 7. TRAUTMAN VICTORIA (PERF # 3)|CRA|
LADIES BARREL RACING|M1834C| 8. MCCANNELL SHAYNA (PERF # 3)|MRCA|
LADIES BARREL RACING|L3939C| 9. LEIBRAND DONNA (PERF # 3)|PEERLESS MT USA|
LADIES BARREL RACING|L5293C| 10. DENBROK TRACI  (PERF # 3)|ESTERHAZY, SK|
LADIES BARREL RACING|L7432| 11. NAYLEN NANCY (PERF # 3)|MARYFIELD, SK|
LADIES BARREL RACING|L7450C| 12. ELLIS KATELYN (PERF # 3)|SONNINGDALE, SK|
LADIES BARREL RACING|L6830C| 13. HANSON ALEX (PERF # 3)|MEDICINE HAT, AB|
LADIES BARREL RACING|R11248| 14. PARADIS REBECCA (PERF # 3)|DALEMEAD, AB|
LADIES BARREL RACING|L4098C| 15. LAWRENCE TK (PERF # 3)|WILLISTON, ND USA|
LADIES BARREL RACING|L6483C| 16. KELLER ROBBI (PERF # 3)|ROCKGLEN, SK |
LADIES BARREL RACING|L6731C| 17. SCHUURMAN BRITTNY (PERF # 3)|DEL BONITA, AB|
LADIES BARREL RACING|L5498C| 18. GETZ JENNIFER (PERF # 3)|BALGONIE, SK        |
LADIES BARREL RACING|L5584C| 19. SWITZER BARBARA (PERF # 3)|HAZENMORE, SK|
LADIES BARREL RACING|M1924C| 20. MCCANNELL BAILEY (PERF # 3)|MRCA|
LADIES BARREL RACING|J7299C| 21. WALDNER MEGAN (PERF # 3)|BOWLSLAND, AB|
LADIES BARREL RACING|L5101| 22. LAYE TERI (PERF # 3)|CADOGAN AB|
LADIES BARREL RACING|M2465C| 23. EDWARDS MEGAN (PERF # 3)|MRCA|
LADIES BARREL RACING|L7427| 24. YARSHENKO MARDI (PERF # 3)|MAPLE CREEK SK|
LADIES BARREL RACING|L7416| 25. WILEY BRITTANY (PERF # 3)|MANOR, SK|
LADIES BARREL RACING|L7448C| 26. SHAPLEY CHANTEL (PERF # 3)|MORTLACH, SK |
LADIES BARREL RACING|L7463| 27. BUNNEY JENN (PERF # 3)|BYEMOOR, AB|
LADIES BARREL RACING|L6730C| 28. SCHUURMAN TAMMY (PERF # 3)|DIAMOND CITY, AB|
LADIES BARREL RACING|C7322C| 29. BOWYER DELLA (PERF # 3)|CRA|
LADIES BARREL RACING|P7506| 30. GREFFARD LAURA (PERF # 3)|GLENTWORTH, SK|
LADIES BARREL RACING|C6426| 31. ROMANO TABITHA (PERF # 3)|CRA|
LADIES BARREL RACING|L7459| 32. DANCY NANCY (PERF # 3)|RAPID VIEW, SK|
LADIES BARREL RACING|L6378C| 33. THIESSEN MELISSA (PERF # 3)|STETTLER, AB|
LADIES BARREL RACING|L7490| 34. LYNN KAYLA (PERF # 3)|BOW ISLAND, AB|
LADIES BARREL RACING|C3557| 35. VAN TRYP NORA (PERF # 3)|CRA|
LADIES BARREL RACING|L7447| 36. FROESE TORIE (PERF # 3)|BIENFAIT, SK|
LADIES BARREL RACING|J1389C| 37. WRIGHT MADISON (PERF # 3)|LETHBRIDGE, AB|
LADIES BARREL RACING|M2817C| 38. BATES JESSIE (PERF # 3)|MRCA|
LADIES BARREL RACING|M2757| 39. POTVIN JENNA (PERF # 3)|MRCA|
LADIES BARREL RACING|L7465| 40. GOMPF KYLIE (PERF # 3)|OAK LAKE, MB|
LADIES BARREL RACING|L5825C| 41. PORTER AMANDA  (PERF # 3)|SOLSGIRTH, MB|
LADIES BARREL RACING|P7434C| 42. WESTON WHITNEY (PERF # 3)|CARDSTON, AB|
LADIES BARREL RACING|L5497C| 43. SWITZER BAILEE (PERF # 3)|ANEROID, SK|
LADIES BARREL RACING|M2363C| 44. PETERS SHAUNA (PERF # 3)|SUCCESS, SK|
LADIES BARREL RACING|M2802C| 45. YOUNG BECKY (PERF # 3)|MRCA|
LADIES BARREL RACING|M2364C| 46. PETERS CASSANDRA (PERF # 3)|PLUMAS, MB|
LADIES BARREL RACING|J1506C| 47. WILLIAMSON KASSIDY (PERF # 3)|MANKOTA, SK|
LADIES BARREL RACING|L7507| 48. OGLE CHYANNE (PERF # 3)|MCCORD, SK|
LADIES BARREL RACING|L7344C| 49. SCHUURMAN WHITTNY (PERF # 3)|DIAMOND CITY, AB|
LADIES BARREL RACING|L5545C| 50. GRAD KRYSTAL  (PERF # 3)|GRAVELBOURG, SK  |
LADIES BARREL RACING|L6820C| 51. STOKES LAURA (PERF # 3)|AUSTIN, MB|
LADIES BARREL RACING|L5124C| 52. COREY JANE (PERF # 3)|SWIFT CURRENT SK|
LADIES BARREL RACING|L7083C| 53. PETERS SAMANTHA (PERF # 3)|PLUMAS MB|
LADIES BARREL RACING|L7278C| 54. CROSSLEY JACEY (PERF # 3)|MOOSOMIN, SK|
LADIES BARREL RACING|J7205C| 55. KEELEY JAYNE (PERF # 3)|WHITEWOOD, SK|
LADIES BARREL RACING|J1677C| 56. HICKS LEXI (PERF # 3)|MORTLACH SK|
LADIES BARREL RACING|L7426C| 57. COOPER MAGGY (PERF # 3)|MAPLE CREEK, SK|
LADIES BARREL RACING|L6390C| 58. ZUNTI TWILA (PERF # 3)|UNITY, SK|
LADIES BARREL RACING|L6632C| 59. LEGUERRIER SHANNON (PERF # 3)|DONALDA, AB|
LADIES BARREL RACING|L7487| 60. CAMPBELL ASHLYN (PERF # 3)|OLDS, AB|
LADIES BARREL RACING|C267C| 61. PEROZAK ROSE (PERF # 3)|CRA|
LADIES BARREL RACING|J1653C| 62. CLEVELAND ASHLEY         (PERF # 3)|BENGOUGH, SK|
LADIES BARREL RACING|L7303C| 63. POLETZ LIANE (PERF # 3)|DUCHESS, AB|
LADIES BARREL RACING|L7129C| 64. KIELSTRA CHRISSY (PERF # 3)|BURDETT, AB|
LADIES BARREL RACING|L5402C| 65. HOOVER JACQUELINE (PERF # 3)|VANSCOY, SK |
LADIES BARREL RACING|L3858C| 66. KMITA NICOLE (PERF # 3)|WEYBURN, SK|
LADIES BARREL RACING|L6807C| 67. LANZ KARLY (PERF # 3)|CARIEVALE, SK|
LADIES BARREL RACING|C2531C| 68. BISCHLER JAN (PERF # 3)|CRA|
LADIES BARREL RACING|L5550C| 69. DRAKE KARA (PERF # 3)|MOOSE JAW, SK|
LADIES BARREL RACING|L5728C| 70. GILCHRIST KRISTY (PERF # 3)|MAPLE CREEK, SK|
LADIES BARREL RACING|M2752C| 71. BEAR SHASTA (PERF # 3)|MRCA|TIMER DUTIES
LADIES BARREL RACING|M2742C| 72. ELLISON MEGAN (PERF # 3)|REDVERS, SK|TIMER DUTIES
TEAM ROPING||PERFORMANCE: 1||
TEAM ROPING|| ||
TEAM ROPING|6809C| 1. OLSON BRETT A(F) (PERF # 1)|SOUTHEY, SK|
TEAM ROPING|6738C|    BROWNLEE CLAY(H) (PERF # 1)|MOOSE JAW, SK|
TEAM ROPING|5950C| 2. ROSS JEREMY(H) (PERF # 1)|ESTEVAN, SK|
TEAM ROPING|5592C|    BROWN LANCE(F) (PERF # 1)|VIRDEN, MB|
TEAM ROPING|2007C| 3. SWITZER BLAINE(H) (PERF # 1)|SWIFT CURRENT SK|
TEAM ROPING|J6941C|    KORNFELD COLT(F) (PERF # 1)|VAL MARIE, SK|
TEAM ROPING|R1056| 4. TAYPOTAT DARRELL(H) (PERF # 1)|INFR|
TEAM ROPING|3876|    TAYPOTAT SAM(F) (PERF # 1)|WHITEWOOD SK|
TEAM ROPING|5335C| 5. KRAFT DALTON(H) (PERF # 1)|IRVINE, AB|
TEAM ROPING|6296C|    KRAFT JUSTIN(F) (PERF # 1)|REDCLIFF, AB|
TEAM ROPING|C2511C| 6. CREASY KELLY(H) (PERF # 1)|MEDICINE HAT, AB|
TEAM ROPING|C6234|    PANCOAST JORDAN(F) (PERF # 1)|CRA|
TEAM ROPING|7096C| 7. GEIS MARTIN(H) (PERF # 1)|MOSSBANK, SK|
TEAM ROPING|6365C|    BROWNLEE GARRETT(F) (PERF # 1)|MOOSE JAW, SK|
TEAM ROPING|LOC6498| 8. VAYRO DALE(H) (PERF # 1)|MNK|
TEAM ROPING|LOC6499|    BEAR DICK(F) (PERF # 1)|MNK|
TEAM ROPING|R321967| 9. CORNET STACY(F) (PERF # 1)|CPRA|
TEAM ROPING|R11556|    CORNET COLT(H) (PERF # 1)|CPRA|
TEAM ROPING|M2046C| 10. PLETT CHAD(F) (PERF # 1)|MRCA|
TEAM ROPING|M2779C|    MCPHERSON KOLT(H) (PERF # 1)|MRCA|
TEAM ROPING||PERFORMANCE: 3||
TEAM ROPING|| ||
TEAM ROPING|7296C| 1. PATON TY(H) (PERF # 3)|CARNDUFF, SK|
TEAM ROPING|6670C|    RUTTEN TANNER(F) (PERF # 3)|REDVERS, SK|
TEAM ROPING|3448C| 2. HAYES RYAN(F) (PERF # 3)|VAL MARIE SK|
TEAM ROPING|6648C|    HAYES WYATT(H) (PERF # 3)|VAL MARIE, SK|
TEAM ROPING|6168| 3. GILCHRIST ADAM(F) (PERF # 3)|MAPLE CREEK SK|
TEAM ROPING|5971C|    GILCHRIST TYLER(H) (PERF # 3)|MAPLE CREEK, SK|
TEAM ROPING|6400C| 4. SPENCER BART(H) (PERF # 3)|CARNDUFF, SK |
TEAM ROPING|5421|    GAUBE BRETT(F) (PERF # 3)|WEYBURN, SK|
TEAM ROPING|5589C| 5. BRICE SHOAT(H) (PERF # 3)|PARRY, SK    |
TEAM ROPING|5495C|    STEWART GRAHAM(F) (PERF # 3)|DAVIN, SK|
TEAM ROPING|M1981C| 6. BRIDGEMAN JUSTIN(H) (PERF # 3)|BINSCARTH, MB|
TEAM ROPING|5483C|    PORTER DEVON(F) (PERF # 3)|SOLSGIRTH, MB|
TEAM ROPING|3956C| 7. HARDEN JEREMY (F) (PERF # 3)|CASTOR, AB|
TEAM ROPING|5328C|    HARDEN JOSH(H) (PERF # 3)|BIG VALLEY, AB|
TEAM ROPING|L1666C| 8. KOVAR MADISON(H) (PERF # 3)|SWIFT CURRENT, SK|
TEAM ROPING|3149C|    KOVAR CLARK(F) (PERF # 3)|SWIFT CURRENT, SK|
TEAM ROPING|6831C| 9. WUDRICH TAYLOR(H) (PERF # 3)|BOW ISLAND, AB|
TEAM ROPING|6822C|    DUBEAU JUSTIN(F) (PERF # 3)|REDCLIFF AB|
TEAM ROPING|6505C| 10. ELLIS TY(H) (PERF # 3)|SONNINGDALE, SK|
TEAM ROPING|2246C|    ELLIS MARK(F) (PERF # 3)|SONNINGDALE, SK|
