OFFICIAL DRAW FOR COUTTS, AB
Performance: 1. Saturday 18 @ 
Performance: 2. Sunday 19 @ 1:00PM
Performance: 3. Saturday 18 @ 
EVENT|CCA#|MEMBER NAME|LOCALE|STOCK NAME/DESCRIPTION
TEAM ROPING|C5566C|    BOWYER LEVI(F) (PERF # 2)|CRA|
TEAM ROPING|C2511C| 6. CREASY KELLY(F) (PERF # 2)|MEDICINE HAT, AB|
TEAM ROPING|C6234|    PANCOAST JORDAN(H) (PERF # 2)|CRA|
TEAM ROPING|6742C| 7. STUBER AUSTIN(F) (PERF # 2)|REDCLIFF, AB|
TEAM ROPING|7297C|    STUBER WYATT(H) (PERF # 2)|REDCLIFF, AB|
TEAM ROPING|5642C| 8. SCHMIDT JASON(H) (PERF # 2)|MEDICINE HAT, AB|
TEAM ROPING|3746C|    SCHREINER CLINT(F) (PERF # 2)|MEDICINE HAT AB|
TEAM ROPING|6296C| 9. KRAFT JUSTIN(F) (PERF # 2)|REDCLIFF, AB|
TEAM ROPING|3335C|    TRAYNOR VINCENT(H) (PERF # 2)|MECICINE HAT, AB|
TEAM ROPING|C6536C| 10. HEAVYRUNNER JESSE(H) (PERF # 2)|CRA|
TEAM ROPING|C7042C|    EAGLEBEAR DAX(F) (PERF # 2)|CRA|
TEAM ROPING||PERFORMANCE: 3||
TEAM ROPING|| ||
TEAM ROPING|C2500C| 1. BRODERSON TREY(F) (PERF # 3)|CRA|
TEAM ROPING|C3003C|    BRODERSON MIKE(H) (PERF # 3)|CRA|
TEAM ROPING|C2626C| 2. SEITZ KASHLEY(H) (PERF # 3)|CRA|
TEAM ROPING|C2627C|    SEITZ CODY(F) (PERF # 3)|CRA|
TEAM ROPING|C90| 3. WILLIAMS CHEYNE(F) (PERF # 3)|STIRLING, AB|
TEAM ROPING|C388|    DRAPER MARLON(H) (PERF # 3)|CRA|
TEAM ROPING|C6397C| 4. WILLIAMS CODY(F) (PERF # 3)|CRA|
TEAM ROPING|C171C|    WILLIAMS DICK(H) (PERF # 3)|CRA|
TEAM ROPING|6675C| 5. MICHALSKY LUCAS(F) (PERF # 3)|LUNDBRECK, AB|
TEAM ROPING|7161C|    WEATHERBEE LUCAS(H) (PERF # 3)|LUNDBRECK, AB|
TEAM ROPING|7362C| 6. LYNCH CRAIG(H) (PERF # 3)|BOTHA, AB|
TEAM ROPING|7364C|    BROWN DREW(F) (PERF # 3)|NANTON, AB|
TEAM ROPING|6831C| 7. WUDRICH TAYLOR(H) (PERF # 3)|BOW ISLAND, AB|
TEAM ROPING|6822C|    DUBEAU JUSTIN(F) (PERF # 3)|REDCLIFF AB|
TEAM ROPING|5994C| 8. GROVES AARON(H) (PERF # 3)|CZAR, AB|
TEAM ROPING|J7307C|    GROVES LOGAN(F) (PERF # 3)|CZAR, AB|
TEAM ROPING|5311C| 9. WILLIAMSON SHAWN(F) (PERF # 3)|MANKOTA, SK |
TEAM ROPING|7049C|    MARCENKO GEORGE(H) (PERF # 3)|ROCKGLEN, SK|
