OFFICIAL DRAW FOR WHITEWOOD, SK
Performance: 1. Friday 12 @ 7:00PM
Performance: 2. Saturday 13 @ 7:00PM
Performance: 3. Saturday 13 @ 8:00AM
EVENT|CCA#|MEMBER NAME|LOCALE|STOCK NAME/DESCRIPTION
JUNIOR GIRLS BARREL RACING|J1193C| 1. GORDON CASSIDY (PERF # 3)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|J7425| 2. LOCKIE LARAMIE (PERF # 3)|WASKADA, MB|
JUNIOR GIRLS BARREL RACING|J7424| 3. LOCKIE MELAYNA (PERF # 3)|WASKADA, MB|
JUNIOR GIRLS BARREL RACING|J7381C| 4. WINDJACK SYDNEY (PERF # 3)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|J7468| 5. MURPHY SYDNEY (PERF # 3)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|LOC6704| 6. BIERBACH LARA (PERF # 3)|WHI|
JUNIOR GIRLS BARREL RACING|J7441| 7. PLETT LEANNE (PERF # 3)|GRUNTHAL, MB|
JUNIOR GIRLS BARREL RACING|LOC6705| 8. BIERBACH RANA (PERF # 3)|WHI|
JUNIOR GIRLS BARREL RACING|M2892| 9. LEPOSA AUSTIN (PERF # 3)|MRCA|
JUNIOR GIRLS BARREL RACING|M2839| 10. KEELEY JILLIAN (PERF # 3)|MRCA|
JUNIOR GIRLS BARREL RACING|M2838| 11. KEELEY GRACE (PERF # 3)|MRCA|
JUNIOR GIRLS BARREL RACING|M2893| 12. HAGAN HARLEY MAE (PERF # 3)|MRCA|
NOVICE BAREBACK ||PERFORMANCE: 1||
NOVICE BAREBACK || ||
NOVICE BAREBACK |J7359C| 1. BEAR CASEY (PERF # 1)|WHITEWOOD, SK|
NOVICE BAREBACK |1632C| 2. PETERSON CALDER (PERF # 1)|GLENTWORTH, SK|
NOVICE BAREBACK ||PERFORMANCE: 2||
NOVICE BAREBACK || ||
NOVICE BAREBACK |J7168C| 1. MARSHALL LIAM (PERF # 2)|CORONACH, SK|
NOVICE SADDLE BRONC ||PERFORMANCE: 1||
NOVICE SADDLE BRONC || ||
NOVICE SADDLE BRONC |N7115C| 1. COTE WACEY (PERF # 1)|MOOSE JAW, SK|
NOVICE SADDLE BRONC ||PERFORMANCE: 2||
NOVICE SADDLE BRONC || ||
NOVICE SADDLE BRONC |N6761C| 1. THUE TYSON (PERF # 2)|BENGOUGH, SK|
NOVICE SADDLE BRONC |N7511| 2. MACZA LUCAS (PERF # 2)|HIGH RIVER, AB|
NOVICE SADDLE BRONC |M2791C| 3. DINWOODIE BRODIE (PERF # 2)|MRCA|
